trip_id,arrival_time,departure_time,stop_id,stop_sequence
trip_3B_sunday_029,20:10:00,20:10:00,rotes_tor,20
trip_3B_sunday_029,20:12:00,20:12:00,th_heuss_platz_ihk,21
trip_3B_sunday_029,20:14:00,20:14:00,koenigsplatz,22
trip_3B_sunday_029,20:16:00,20:16:00,hauptbahnhof,23
trip_3B_sunday_030,20:02:00,20:02:00,koenigsbrunn_zentrum,1
trip_3B_sunday_030,20:04:00,20:04:00,koebr_mindelheimer_str,2
trip_3B_sunday_030,20:06:00,20:06:00,koebr_augsburger_str,3
trip_3B_sunday_030,20:08:00,20:08:00,koebr_guldenstr,4
trip_3B_sunday_030,20:10:00,20:10:00,koebr_bereitschaftspolizei,5
trip_3B_sunday_030,20:12:00,20:12:00,brahmsstr,6
trip_3B_sunday_030,20:14:00,20:14:00,haunstetten_suedwest,7
trip_3B_sunday_030,20:16:00,20:16:00,inninger_str,8
trip_3B_sunday_030,20:18:00,20:18:00,hofackerstr,9
trip_3B_sunday_030,20:20:00,20:20:00,kopernikusstr,10
trip_3B_sunday_030,20:22:00,20:22:00,bischofsackerweg,11
trip_3B_sunday_030,20:24:00,20:24:00,innovationspark,12
trip_3B_sunday_030,20:26:00,20:26:00,bbw_inst_physik,13
trip_3B_sunday_030,20:28:00,20:28:00,universitaet,14
trip_3B_sunday_030,20:30:00,20:30:00,bukowina_institut,15
trip_3B_sunday_030,20:32:00,20:32:00,fachoberschule,16
trip_3B_sunday_030,20:34:00,20:34:00,von_parseval_str,17
trip_3B_sunday_030,20:36:00,20:36:00,schertlinstr,18
trip_3B_sunday_030,20:38:00,20:38:00,haunstetter_str,19
trip_3B_sunday_030,20:40:00,20:40:00,rotes_tor,20
trip_3B_sunday_030,20:42:00,20:42:00,th_heuss_platz_ihk,21
trip_3B_sunday_030,20:44:00,20:44:00,koenigsplatz,22
trip_3B_sunday_030,20:46:00,20:46:00,hauptbahnhof,23
trip_3B_sunday_031,20:32:00,20:32:00,koenigsbrunn_zentrum,1
trip_3B_sunday_031,20:34:00,20:34:00,koebr_mindelheimer_str,2
trip_3B_sunday_031,20:36:00,20:36:00,koebr_augsburger_str,3
trip_3B_sunday_031,20:38:00,20:38:00,koebr_guldenstr,4
trip_3B_sunday_031,20:40:00,20:40:00,koebr_bereitschaftspolizei,5
trip_3B_sunday_031,20:42:00,20:42:00,brahmsstr,6
trip_3B_sunday_031,20:44:00,20:44:00,haunstetten_suedwest,7
trip_3B_sunday_031,20:46:00,20:46:00,inninger_str,8
trip_3B_sunday_031,20:48:00,20:48:00,hofackerstr,9
trip_3B_sunday_031,20:50:00,20:50:00,kopernikusstr,10
trip_3B_sunday_031,20:52:00,20:52:00,bischofsackerweg,11
trip_3B_sunday_031,20:54:00,20:54:00,innovationspark,12
trip_3B_sunday_031,20:56:00,20:56:00,bbw_inst_physik,13
trip_3B_sunday_031,20:58:00,20:58:00,universitaet,14
trip_3B_sunday_031,21:00:00,21:00:00,bukowina_institut,15
trip_3B_sunday_031,21:02:00,21:02:00,fachoberschule,16
trip_3B_sunday_031,21:04:00,21:04:00,von_parseval_str,17
trip_3B_sunday_031,21:06:00,21:06:00,schertlinstr,18
trip_3B_sunday_031,21:08:00,21:08:00,haunstetter_str,19
trip_3B_sunday_031,21:10:00,21:10:00,rotes_tor,20
trip_3B_sunday_031,21:12:00,21:12:00,th_heuss_platz_ihk,21
trip_3B_sunday_031,21:14:00,21:14:00,koenigsplatz,22
trip_3B_sunday_031,21:16:00,21:16:00,hauptbahnhof,23
trip_3B_sunday_032,21:02:00,21:02:00,koenigsbrunn_zentrum,1
trip_3B_sunday_032,21:04:00,21:04:00,koebr_mindelheimer_str,2
trip_3B_sunday_032,21:06:00,21:06:00,koebr_augsburger_str,3
trip_3B_sunday_032,21:08:00,21:08:00,koebr_guldenstr,4
trip_3B_sunday_032,21:10:00,21:10:00,koebr_bereitschaftspolizei,5
trip_3B_sunday_032,21:12:00,21:12:00,brahmsstr,6
trip_3B_sunday_032,21:14:00,21:14:00,haunstetten_suedwest,7
trip_3B_sunday_032,21:16:00,21:16:00,inninger_str,8
trip_3B_sunday_032,21:18:00,21:18:00,hofackerstr,9
trip_3B_sunday_032,21:20:00,21:20:00,kopernikusstr,10
trip_3B_sunday_032,21:22:00,21:22:00,bischofsackerweg,11
trip_3B_sunday_032,21:24:00,21:24:00,innovationspark,12
trip_3B_sunday_032,21:26:00,21:26:00,bbw_inst_physik,13
trip_3B_sunday_032,21:28:00,21:28:00,universitaet,14
trip_3B_sunday_032,21:30:00,21:30:00,bukowina_institut,15
trip_3B_sunday_032,21:32:00,21:32:00,fachoberschule,16
trip_3B_sunday_032,21:34:00,21:34:00,von_parseval_str,17
trip_3B_sunday_032,21:36:00,21:36:00,schertlinstr,18
trip_3B_sunday_032,21:38:00,21:38:00,haunstetter_str,19
trip_3B_sunday_032,21:40:00,21:40:00,rotes_tor,20
trip_3B_sunday_032,21:42:00,21:42:00,th_heuss_platz_ihk,21
trip_3B_sunday_032,21:44:00,21:44:00,koenigsplatz,22
trip_3B_sunday_032,21:46:00,21:46:00,hauptbahnhof,23
trip_3B_sunday_033,21:32:00,21:32:00,koenigsbrunn_zentrum,1
trip_3B_sunday_033,21:34:00,21:34:00,koebr_mindelheimer_str,2
trip_3B_sunday_033,21:36:00,21:36:00,koebr_augsburger_str,3
trip_3B_sunday_033,21:38:00,21:38:00,koebr_guldenstr,4
trip_3B_sunday_033,21:40:00,21:40:00,koebr_bereitschaftspolizei,5
trip_3B_sunday_033,21:42:00,21:42:00,brahmsstr,6
trip_3B_sunday_033,21:44:00,21:44:00,haunstetten_suedwest,7
trip_3B_sunday_033,21:46:00,21:46:00,inninger_str,8
trip_3B_sunday_033,21:48:00,21:48:00,hofackerstr,9
trip_3B_sunday_033,21:50:00,21:50:00,kopernikusstr,10
trip_3B_sunday_033,21:52:00,21:52:00,bischofsackerweg,11
trip_3B_sunday_033,21:54:00,21:54:00,innovationspark,12
trip_3B_sunday_033,21:56:00,21:56:00,bbw_inst_physik,13
trip_3B_sunday_033,21:58:00,21:58:00,universitaet,14
trip_3B_sunday_033,22:00:00,22:00:00,bukowina_institut,15
trip_3B_sunday_033,22:02:00,22:02:00,fachoberschule,16
trip_3B_sunday_033,22:04:00,22:04:00,von_parseval_str,17
trip_3B_sunday_033,22:06:00,22:06:00,schertlinstr,18
trip_3B_sunday_033,22:08:00,22:08:00,haunstetter_str,19
trip_3B_sunday_033,22:10:00,22:10:00,rotes_tor,20
trip_3B_sunday_033,22:12:00,22:12:00,th_heuss_platz_ihk,21
trip_3B_sunday_033,22:14:00,22:14:00,koenigsplatz,22
trip_3B_sunday_033,22:16:00,22:16:00,hauptbahnhof,23
trip_3B_sunday_034,22:02:00,22:02:00,koenigsbrunn_zentrum,1
trip_3B_sunday_034,22:04:00,22:04:00,koebr_mindelheimer_str,2
trip_3B_sunday_034,22:06:00,22:06:00,koebr_augsburger_str,3
trip_3B_sunday_034,22:08:00,22:08:00,koebr_guldenstr,4
trip_3B_sunday_034,22:10:00,22:10:00,koebr_bereitschaftspolizei,5
trip_3B_sunday_034,22:12:00,22:12:00,brahmsstr,6
trip_3B_sunday_034,22:14:00,22:14:00,haunstetten_suedwest,7
trip_3B_sunday_034,22:16:00,22:16:00,inninger_str,8
trip_3B_sunday_034,22:18:00,22:18:00,hofackerstr,9
trip_3B_sunday_034,22:20:00,22:20:00,kopernikusstr,10
trip_3B_sunday_034,22:22:00,22:22:00,bischofsackerweg,11
trip_3B_sunday_034,22:24:00,22:24:00,innovationspark,12
trip_3B_sunday_034,22:26:00,22:26:00,bbw_inst_physik,13
trip_3B_sunday_034,22:28:00,22:28:00,universitaet,14
trip_3B_sunday_034,22:30:00,22:30:00,bukowina_institut,15
trip_3B_sunday_034,22:32:00,22:32:00,fachoberschule,16
trip_3B_sunday_034,22:34:00,22:34:00,von_parseval_str,17
trip_3B_sunday_034,22:36:00,22:36:00,schertlinstr,18
trip_3B_sunday_034,22:38:00,22:38:00,haunstetter_str,19
trip_3B_sunday_034,22:40:00,22:40:00,rotes_tor,20
trip_3B_sunday_034,22:42:00,22:42:00,th_heuss_platz_ihk,21
trip_3B_sunday_034,22:44:00,22:44:00,koenigsplatz,22
trip_3B_sunday_034,22:46:00,22:46:00,hauptbahnhof,23
trip_3B_sunday_035,22:32:00,22:32:00,koenigsbrunn_zentrum,1
trip_3B_sunday_035,22:34:00,22:34:00,koebr_mindelheimer_str,2
trip_3B_sunday_035,22:36:00,22:36:00,koebr_augsburger_str,3
trip_3B_sunday_035,22:38:00,22:38:00,koebr_guldenstr,4
trip_3B_sunday_035,22:40:00,22:40:00,koebr_bereitschaftspolizei,5
trip_3B_sunday_035,22:42:00,22:42:00,brahmsstr,6
trip_3B_sunday_035,22:44:00,22:44:00,haunstetten_suedwest,7
trip_3B_sunday_035,22:46:00,22:46:00,inninger_str,8
trip_3B_sunday_035,22:48:00,22:48:00,hofackerstr,9
trip_3B_sunday_035,22:50:00,22:50:00,kopernikusstr,10
trip_3B_sunday_035,22:52:00,22:52:00,bischofsackerweg,11
trip_3B_sunday_035,22:54:00,22:54:00,innovationspark,12
trip_3B_sunday_035,22:56:00,22:56:00,bbw_inst_physik,13
trip_3B_sunday_035,22:58:00,22:58:00,universitaet,14
trip_3B_sunday_035,23:00:00,23:00:00,bukowina_institut,15
trip_3B_sunday_035,23:02:00,23:02:00,fachoberschule,16
trip_3B_sunday_035,23:04:00,23:04:00,von_parseval_str,17
trip_3B_sunday_035,23:06:00,23:06:00,schertlinstr,18
trip_3B_sunday_035,23:08:00,23:08:00,haunstetter_str,19
trip_3B_sunday_035,23:10:00,23:10:00,rotes_tor,20
trip_3B_sunday_035,23:12:00,23:12:00,th_heuss_platz_ihk,21
trip_3B_sunday_035,23:14:00,23:14:00,koenigsplatz,22
trip_3B_sunday_035,23:16:00,23:16:00,hauptbahnhof,23
trip_3B_sunday_036,23:02:00,23:02:00,koenigsbrunn_zentrum,1
trip_3B_sunday_036,23:04:00,23:04:00,koebr_mindelheimer_str,2
trip_3B_sunday_036,23:06:00,23:06:00,koebr_augsburger_str,3
trip_3B_sunday_036,23:08:00,23:08:00,koebr_guldenstr,4
trip_3B_sunday_036,23:10:00,23:10:00,koebr_bereitschaftspolizei,5
trip_3B_sunday_036,23:12:00,23:12:00,brahmsstr,6
trip_3B_sunday_036,23:14:00,23:14:00,haunstetten_suedwest,7
trip_3B_sunday_036,23:16:00,23:16:00,inninger_str,8
trip_3B_sunday_036,23:18:00,23:18:00,hofackerstr,9
trip_3B_sunday_036,23:20:00,23:20:00,kopernikusstr,10
trip_3B_sunday_036,23:22:00,23:22:00,bischofsackerweg,11
trip_3B_sunday_036,23:24:00,23:24:00,innovationspark,12
trip_3B_sunday_036,23:26:00,23:26:00,bbw_inst_physik,13
trip_3B_sunday_036,23:28:00,23:28:00,universitaet,14
trip_3B_sunday_036,23:30:00,23:30:00,bukowina_institut,15
trip_3B_sunday_036,23:32:00,23:32:00,fachoberschule,16
trip_3B_sunday_036,23:34:00,23:34:00,von_parseval_str,17
trip_3B_sunday_036,23:36:00,23:36:00,schertlinstr,18
trip_3B_sunday_036,23:38:00,23:38:00,haunstetter_str,19
trip_3B_sunday_036,23:40:00,23:40:00,rotes_tor,20
trip_3B_sunday_036,23:42:00,23:42:00,th_heuss_platz_ihk,21
trip_3B_sunday_036,23:44:00,23:44:00,koenigsplatz,22
trip_3B_sunday_036,23:46:00,23:46:00,hauptbahnhof,23
trip_3B_weekday_001,05:32:00,05:32:00,koenigsbrunn_zentrum,1
trip_3B_weekday_001,05:34:00,05:34:00,koebr_mindelheimer_str,2
trip_3B_weekday_001,05:36:00,05:36:00,koebr_augsburger_str,3
trip_3B_weekday_001,05:38:00,05:38:00,koebr_guldenstr,4
trip_3B_weekday_001,05:40:00,05:40:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_001,05:42:00,05:42:00,brahmsstr,6
trip_3B_weekday_001,05:44:00,05:44:00,haunstetten_suedwest,7
trip_3B_weekday_001,05:46:00,05:46:00,inninger_str,8
trip_3B_weekday_001,05:48:00,05:48:00,hofackerstr,9
trip_3B_weekday_001,05:50:00,05:50:00,kopernikusstr,10
trip_3B_weekday_001,05:52:00,05:52:00,bischofsackerweg,11
trip_3B_weekday_001,05:54:00,05:54:00,innovationspark,12
trip_3B_weekday_001,05:56:00,05:56:00,bbw_inst_physik,13
trip_3B_weekday_001,05:58:00,05:58:00,universitaet,14
trip_3B_weekday_001,06:00:00,06:00:00,bukowina_institut,15
trip_3B_weekday_001,06:02:00,06:02:00,fachoberschule,16
trip_3B_weekday_001,06:04:00,06:04:00,von_parseval_str,17
trip_3B_weekday_001,06:06:00,06:06:00,schertlinstr,18
trip_3B_weekday_001,06:08:00,06:08:00,haunstetter_str,19
trip_3B_weekday_001,06:10:00,06:10:00,rotes_tor,20
trip_3B_weekday_001,06:12:00,06:12:00,th_heuss_platz_ihk,21
trip_3B_weekday_001,06:14:00,06:14:00,koenigsplatz,22
trip_3B_weekday_001,06:16:00,06:16:00,hauptbahnhof,23
trip_3B_weekday_002,06:02:00,06:02:00,koenigsbrunn_zentrum,1
trip_3B_weekday_002,06:04:00,06:04:00,koebr_mindelheimer_str,2
trip_3B_weekday_002,06:06:00,06:06:00,koebr_augsburger_str,3
trip_3B_weekday_002,06:08:00,06:08:00,koebr_guldenstr,4
trip_3B_weekday_002,06:10:00,06:10:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_002,06:12:00,06:12:00,brahmsstr,6
trip_3B_weekday_002,06:14:00,06:14:00,haunstetten_suedwest,7
trip_3B_weekday_002,06:16:00,06:16:00,inninger_str,8
trip_3B_weekday_002,06:18:00,06:18:00,hofackerstr,9
trip_3B_weekday_002,06:20:00,06:20:00,kopernikusstr,10
trip_3B_weekday_002,06:22:00,06:22:00,bischofsackerweg,11
trip_3B_weekday_002,06:24:00,06:24:00,innovationspark,12
trip_3B_weekday_002,06:26:00,06:26:00,bbw_inst_physik,13
trip_3B_weekday_002,06:28:00,06:28:00,universitaet,14
trip_3B_weekday_002,06:30:00,06:30:00,bukowina_institut,15
trip_3B_weekday_002,06:32:00,06:32:00,fachoberschule,16
trip_3B_weekday_002,06:34:00,06:34:00,von_parseval_str,17
trip_3B_weekday_002,06:36:00,06:36:00,schertlinstr,18
trip_3B_weekday_002,06:38:00,06:38:00,haunstetter_str,19
trip_3B_weekday_002,06:40:00,06:40:00,rotes_tor,20
trip_3B_weekday_002,06:42:00,06:42:00,th_heuss_platz_ihk,21
trip_3B_weekday_002,06:44:00,06:44:00,koenigsplatz,22
trip_3B_weekday_002,06:46:00,06:46:00,hauptbahnhof,23
trip_3B_weekday_003,06:32:00,06:32:00,koenigsbrunn_zentrum,1
trip_3B_weekday_003,06:34:00,06:34:00,koebr_mindelheimer_str,2
trip_3B_weekday_003,06:36:00,06:36:00,koebr_augsburger_str,3
trip_3B_weekday_003,06:38:00,06:38:00,koebr_guldenstr,4
trip_3B_weekday_003,06:40:00,06:40:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_003,06:42:00,06:42:00,brahmsstr,6
trip_3B_weekday_003,06:44:00,06:44:00,haunstetten_suedwest,7
trip_3B_weekday_003,06:46:00,06:46:00,inninger_str,8
trip_3B_weekday_003,06:48:00,06:48:00,hofackerstr,9
trip_3B_weekday_003,06:50:00,06:50:00,kopernikusstr,10
trip_3B_weekday_003,06:52:00,06:52:00,bischofsackerweg,11
trip_3B_weekday_003,06:54:00,06:54:00,innovationspark,12
trip_3B_weekday_003,06:56:00,06:56:00,bbw_inst_physik,13
trip_3B_weekday_003,06:58:00,06:58:00,universitaet,14
trip_3B_weekday_003,07:00:00,07:00:00,bukowina_institut,15
trip_3B_weekday_003,07:02:00,07:02:00,fachoberschule,16
trip_3B_weekday_003,07:04:00,07:04:00,von_parseval_str,17
trip_3B_weekday_003,07:06:00,07:06:00,schertlinstr,18
trip_3B_weekday_003,07:08:00,07:08:00,haunstetter_str,19
trip_3B_weekday_003,07:10:00,07:10:00,rotes_tor,20
trip_3B_weekday_003,07:12:00,07:12:00,th_heuss_platz_ihk,21
trip_3B_weekday_003,07:14:00,07:14:00,koenigsplatz,22
trip_3B_weekday_003,07:16:00,07:16:00,hauptbahnhof,23
trip_3B_weekday_004,07:02:00,07:02:00,koenigsbrunn_zentrum,1
trip_3B_weekday_004,07:04:00,07:04:00,koebr_mindelheimer_str,2
trip_3B_weekday_004,07:06:00,07:06:00,koebr_augsburger_str,3
trip_3B_weekday_004,07:08:00,07:08:00,koebr_guldenstr,4
trip_3B_weekday_004,07:10:00,07:10:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_004,07:12:00,07:12:00,brahmsstr,6
trip_3B_weekday_004,07:14:00,07:14:00,haunstetten_suedwest,7
trip_3B_weekday_004,07:16:00,07:16:00,inninger_str,8
trip_3B_weekday_004,07:18:00,07:18:00,hofackerstr,9
trip_3B_weekday_004,07:20:00,07:20:00,kopernikusstr,10
trip_3B_weekday_004,07:22:00,07:22:00,bischofsackerweg,11
trip_3B_weekday_004,07:24:00,07:24:00,innovationspark,12
trip_3B_weekday_004,07:26:00,07:26:00,bbw_inst_physik,13
trip_3B_weekday_004,07:28:00,07:28:00,universitaet,14
trip_3B_weekday_004,07:30:00,07:30:00,bukowina_institut,15
trip_3B_weekday_004,07:32:00,07:32:00,fachoberschule,16
trip_3B_weekday_004,07:34:00,07:34:00,von_parseval_str,17
trip_3B_weekday_004,07:36:00,07:36:00,schertlinstr,18
trip_3B_weekday_004,07:38:00,07:38:00,haunstetter_str,19
trip_3B_weekday_004,07:40:00,07:40:00,rotes_tor,20
trip_3B_weekday_004,07:42:00,07:42:00,th_heuss_platz_ihk,21
trip_3B_weekday_004,07:44:00,07:44:00,koenigsplatz,22
trip_3B_weekday_004,07:46:00,07:46:00,hauptbahnhof,23
trip_3B_weekday_005,07:32:00,07:32:00,koenigsbrunn_zentrum,1
trip_3B_weekday_005,07:34:00,07:34:00,koebr_mindelheimer_str,2
trip_3B_weekday_005,07:36:00,07:36:00,koebr_augsburger_str,3
trip_3B_weekday_005,07:38:00,07:38:00,koebr_guldenstr,4
trip_3B_weekday_005,07:40:00,07:40:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_005,07:42:00,07:42:00,brahmsstr,6
trip_3B_weekday_005,07:44:00,07:44:00,haunstetten_suedwest,7
trip_3B_weekday_005,07:46:00,07:46:00,inninger_str,8
trip_3B_weekday_005,07:48:00,07:48:00,hofackerstr,9
trip_3B_weekday_005,07:50:00,07:50:00,kopernikusstr,10
trip_3B_weekday_005,07:52:00,07:52:00,bischofsackerweg,11
trip_3B_weekday_005,07:54:00,07:54:00,innovationspark,12
trip_3B_weekday_005,07:56:00,07:56:00,bbw_inst_physik,13
trip_3B_weekday_005,07:58:00,07:58:00,universitaet,14
trip_3B_weekday_005,08:00:00,08:00:00,bukowina_institut,15
trip_3B_weekday_005,08:02:00,08:02:00,fachoberschule,16
trip_3B_weekday_005,08:04:00,08:04:00,von_parseval_str,17
trip_3B_weekday_005,08:06:00,08:06:00,schertlinstr,18
trip_3B_weekday_005,08:08:00,08:08:00,haunstetter_str,19
trip_3B_weekday_005,08:10:00,08:10:00,rotes_tor,20
trip_3B_weekday_005,08:12:00,08:12:00,th_heuss_platz_ihk,21
trip_3B_weekday_005,08:14:00,08:14:00,koenigsplatz,22
trip_3B_weekday_005,08:16:00,08:16:00,hauptbahnhof,23
trip_3B_weekday_006,08:02:00,08:02:00,koenigsbrunn_zentrum,1
trip_3B_weekday_006,08:04:00,08:04:00,koebr_mindelheimer_str,2
trip_3B_weekday_006,08:06:00,08:06:00,koebr_augsburger_str,3
trip_3B_weekday_006,08:08:00,08:08:00,koebr_guldenstr,4
trip_3B_weekday_006,08:10:00,08:10:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_006,08:12:00,08:12:00,brahmsstr,6
trip_3B_weekday_006,08:14:00,08:14:00,haunstetten_suedwest,7
trip_3B_weekday_006,08:16:00,08:16:00,inninger_str,8
trip_3B_weekday_006,08:18:00,08:18:00,hofackerstr,9
trip_3B_weekday_006,08:20:00,08:20:00,kopernikusstr,10
trip_3B_weekday_006,08:22:00,08:22:00,bischofsackerweg,11
trip_3B_weekday_006,08:24:00,08:24:00,innovationspark,12
trip_3B_weekday_006,08:26:00,08:26:00,bbw_inst_physik,13
trip_3B_weekday_006,08:28:00,08:28:00,universitaet,14
trip_3B_weekday_006,08:30:00,08:30:00,bukowina_institut,15
trip_3B_weekday_006,08:32:00,08:32:00,fachoberschule,16
trip_3B_weekday_006,08:34:00,08:34:00,von_parseval_str,17
trip_3B_weekday_006,08:36:00,08:36:00,schertlinstr,18
trip_3B_weekday_006,08:38:00,08:38:00,haunstetter_str,19
trip_3B_weekday_006,08:40:00,08:40:00,rotes_tor,20
trip_3B_weekday_006,08:42:00,08:42:00,th_heuss_platz_ihk,21
trip_3B_weekday_006,08:44:00,08:44:00,koenigsplatz,22
trip_3B_weekday_006,08:46:00,08:46:00,hauptbahnhof,23
trip_3B_weekday_007,08:32:00,08:32:00,koenigsbrunn_zentrum,1
trip_3B_weekday_007,08:34:00,08:34:00,koebr_mindelheimer_str,2
trip_3B_weekday_007,08:36:00,08:36:00,koebr_augsburger_str,3
trip_3B_weekday_007,08:38:00,08:38:00,koebr_guldenstr,4
trip_3B_weekday_007,08:40:00,08:40:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_007,08:42:00,08:42:00,brahmsstr,6
trip_3B_weekday_007,08:44:00,08:44:00,haunstetten_suedwest,7
trip_3B_weekday_007,08:46:00,08:46:00,inninger_str,8
trip_3B_weekday_007,08:48:00,08:48:00,hofackerstr,9
trip_3B_weekday_007,08:50:00,08:50:00,kopernikusstr,10
trip_3B_weekday_007,08:52:00,08:52:00,bischofsackerweg,11
trip_3B_weekday_007,08:54:00,08:54:00,innovationspark,12
trip_3B_weekday_007,08:56:00,08:56:00,bbw_inst_physik,13
trip_3B_weekday_007,08:58:00,08:58:00,universitaet,14
trip_3B_weekday_007,09:00:00,09:00:00,bukowina_institut,15
trip_3B_weekday_007,09:02:00,09:02:00,fachoberschule,16
trip_3B_weekday_007,09:04:00,09:04:00,von_parseval_str,17
trip_3B_weekday_007,09:06:00,09:06:00,schertlinstr,18
trip_3B_weekday_007,09:08:00,09:08:00,haunstetter_str,19
trip_3B_weekday_007,09:10:00,09:10:00,rotes_tor,20
trip_3B_weekday_007,09:12:00,09:12:00,th_heuss_platz_ihk,21
trip_3B_weekday_007,09:14:00,09:14:00,koenigsplatz,22
trip_3B_weekday_007,09:16:00,09:16:00,hauptbahnhof,23
trip_3B_weekday_008,09:02:00,09:02:00,koenigsbrunn_zentrum,1
trip_3B_weekday_008,09:04:00,09:04:00,koebr_mindelheimer_str,2
trip_3B_weekday_008,09:06:00,09:06:00,koebr_augsburger_str,3
trip_3B_weekday_008,09:08:00,09:08:00,koebr_guldenstr,4
trip_3B_weekday_008,09:10:00,09:10:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_008,09:12:00,09:12:00,brahmsstr,6
trip_3B_weekday_008,09:14:00,09:14:00,haunstetten_suedwest,7
trip_3B_weekday_008,09:16:00,09:16:00,inninger_str,8
trip_3B_weekday_008,09:18:00,09:18:00,hofackerstr,9
trip_3B_weekday_008,09:20:00,09:20:00,kopernikusstr,10
trip_3B_weekday_008,09:22:00,09:22:00,bischofsackerweg,11
trip_3B_weekday_008,09:24:00,09:24:00,innovationspark,12
trip_3B_weekday_008,09:26:00,09:26:00,bbw_inst_physik,13
trip_3B_weekday_008,09:28:00,09:28:00,universitaet,14
trip_3B_weekday_008,09:30:00,09:30:00,bukowina_institut,15
trip_3B_weekday_008,09:32:00,09:32:00,fachoberschule,16
trip_3B_weekday_008,09:34:00,09:34:00,von_parseval_str,17
trip_3B_weekday_008,09:36:00,09:36:00,schertlinstr,18
trip_3B_weekday_008,09:38:00,09:38:00,haunstetter_str,19
trip_3B_weekday_008,09:40:00,09:40:00,rotes_tor,20
trip_3B_weekday_008,09:42:00,09:42:00,th_heuss_platz_ihk,21
trip_3B_weekday_008,09:44:00,09:44:00,koenigsplatz,22
trip_3B_weekday_008,09:46:00,09:46:00,hauptbahnhof,23
trip_3B_weekday_009,09:32:00,09:32:00,koenigsbrunn_zentrum,1
trip_3B_weekday_009,09:34:00,09:34:00,koebr_mindelheimer_str,2
trip_3B_weekday_009,09:36:00,09:36:00,koebr_augsburger_str,3
trip_3B_weekday_009,09:38:00,09:38:00,koebr_guldenstr,4
trip_3B_weekday_009,09:40:00,09:40:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_009,09:42:00,09:42:00,brahmsstr,6
trip_3B_weekday_009,09:44:00,09:44:00,haunstetten_suedwest,7
trip_3B_weekday_009,09:46:00,09:46:00,inninger_str,8
trip_3B_weekday_009,09:48:00,09:48:00,hofackerstr,9
trip_3B_weekday_009,09:50:00,09:50:00,kopernikusstr,10
trip_3B_weekday_009,09:52:00,09:52:00,bischofsackerweg,11
trip_3B_weekday_009,09:54:00,09:54:00,innovationspark,12
trip_3B_weekday_009,09:56:00,09:56:00,bbw_inst_physik,13
trip_3B_weekday_009,09:58:00,09:58:00,universitaet,14
trip_3B_weekday_009,10:00:00,10:00:00,bukowina_institut,15
trip_3B_weekday_009,10:02:00,10:02:00,fachoberschule,16
trip_3B_weekday_009,10:04:00,10:04:00,von_parseval_str,17
trip_3B_weekday_009,10:06:00,10:06:00,schertlinstr,18
trip_3B_weekday_009,10:08:00,10:08:00,haunstetter_str,19
trip_3B_weekday_009,10:10:00,10:10:00,rotes_tor,20
trip_3B_weekday_009,10:12:00,10:12:00,th_heuss_platz_ihk,21
trip_3B_weekday_009,10:14:00,10:14:00,koenigsplatz,22
trip_3B_weekday_009,10:16:00,10:16:00,hauptbahnhof,23
trip_3B_weekday_010,10:02:00,10:02:00,koenigsbrunn_zentrum,1
trip_3B_weekday_010,10:04:00,10:04:00,koebr_mindelheimer_str,2
trip_3B_weekday_010,10:06:00,10:06:00,koebr_augsburger_str,3
trip_3B_weekday_010,10:08:00,10:08:00,koebr_guldenstr,4
trip_3B_weekday_010,10:10:00,10:10:00,koebr_bereitschaftspolizei,5
trip_3B_weekday_010,10:12:00,10:12:00,brahmsstr,6
trip_3B_weekday_010,10:14:00,10:14:00,haunstetten_suedwest,7
trip_3B_weekday_010,10:16:00,10:16:00,inninger_str,8
trip_3B_weekday_010,10:18:00,10:18:00,hofackerstr,9
trip_3B_weekday_010,10:20:00,10:20:00,kopernikusstr,10
trip_3B_weekday_010,10:22:00,10:22:00,bischofsackerweg,11
trip_3B_weekday_010,10:24:00,10:24:00,innovationspark,12
trip_3B_weekday_010,10:26:00,10:26:00,bbw_inst_physik,13
trip_3B_weekday_010,10:28:00,10:28:00,universitaet,14
trip_3B_weekday_010,10:30:00,10:30:00,bukowina_institut,15
trip_3B_weekday_010,10:32:00,10:32:00,fachoberschule,16
trip_3B_weekday_010,10:34:00,10:34:00,von_parseval_str,17
trip_3B_weekday_010,10:36:00,10:36:00,schertlinstr,18
trip_3B_weekday_010,10:38:00,10:38:00,haunstetter_str,19
trip_3B_weekday_010,10:40:00,10:40:00,rotes_tor,20
trip_3B_weekday_010,10:42:00,10:42:00,th_heuss_platz_ihk,21
trip_3B_weekday_010,10:44:00,10:44:00,koenigsplatz,22
trip_3B_weekday_010,10:46:00,10:46:00,hauptbahnhof,23
trip_3B_weekday_011,10:32:00,10:32:00,koenigsbrunn_zentrum,1
trip_3B_weekday_011,10:34:00,10:34:00,koebr_mindelheimer_str,2
trip_3B_weekday_011,10:36:00,10:36:00,koebr_augsburger_str,3
